Date,DepartmentId,JobCategoryId,RequiredWorkedHoursValue,ActualWorkedHoursValue
2026-12-09,52,7,34.54,31.25
2027-09-12,58,3,71.24,60.50
2026-07-26,54,7,61.49,59.25
2026-12-03,39,2,59.63,63.25
2026-12-11,52,4,45.27,57.25
2027-04-29,55,3,64.26,72.25
2026-02-04,55,0,168.62,183.50
2027-05-05,59,2,47.51,41.50
2026-06-27,49,3,111.30,119.25
2027-08-08,42,2,66.15,82.25
2027-03-06,44,4,14.47,13.50
2026-02-28,38,2,59.57,59.25
2026-11-16,36,6,53.36,46.75
2026-11-30,59,6,47.07,53.50
2027-05-08,55,2,96.31,100.25
2026-05-18,44,3,110.62,124.75
2026-04-15,46,6,139.54,128.00
2027-07-11,51,4,39.76,50.50
2027-08-11,51,2,94.44,108.75
2026-07-07,57,2,23.11,22.50
2026-02-15,57,4,19.51,23.00
2027-03-30,53,6,80.50,78.00
2027-02-19,56,5,64.52,73.25
2026-06-22,50,1,231.60,226.50
2027-08-18,47,5,132.35,168.50
2027-02-17,38,1,177.81,151.00
2027-02-19,45,1,246.46,275.50
2027-03-14,36,1,86.06,75.50
2026-04-03,37,5,56.47,46.25
2027-08-01,60,5,109.09,130.25
2027-01-17,36,1,161.47,179.75
2026-12-10,56,1,154.49,153.25
2026-05-16,44,1,101.80,117.25
2026-06-09,44,3,60.37,61.25
2026-02-09,47,7,37.22,40.25
2026-04-29,57,1,242.64,222.00
2026-07-31,46,1,135.40,172.25
2026-05-16,55,5,114.13,145.00
2026-01-21,47,1,127.73,107.75
2027-03-14,53,1,116.43,97.25
2027-02-11,51,1,256.93,248.25
2026-02-22,51,5,62.64,52.50
2027-01-11,49,1,236.52,302.75
2026-01-18,36,4,20.66,20.00
2027-04-22,49,1,200.73,166.00
2026-08-18,59,3,97.28,81.75
2026-03-06,59,6,92.66,78.50
2027-05-01,52,3,31.15,39.50
2027-02-16,40,2,78.48,67.50
2026-05-07,46,6,88.53,106.75
2026-08-30,50,2,86.09,91.25
2026-01-23,36,0,128.48,123.00
2026-07-24,61,3,30.90,27.00
2026-03-20,46,2,67.63,57.25
2027-01-26,56,3,69.61,88.50
2026-07-22,37,2,64.41,70.00
2026-10-31,54,2,83.51,74.75
2026-10-25,44,6,49.11,42.25
2026-08-24,46,3,117.14,118.50
2026-12-10,60,6,114.42,137.50
2026-11-17,35,6,145.05,127.00
2026-08-10,42,6,133.81,131.00
2027-06-22,130,1,180.38,149.50
2027-05-25,35,5,55.30,58.00
2027-03-18,51,2,92.10,83.25
2026-09-08,60,3,48.57,51.00
2027-07-02,41,4,26.92,32.75
2026-05-13,56,2,29.90,28.50
2026-07-23,35,1,178.80,164.50
2027-05-16,43,6,138.19,173.50
2027-04-28,36,1,153.38,160.00
2027-05-15,51,5,39.42,37.00
2026-11-20,40,5,76.07,77.50
2026-03-26,60,5,45.44,41.50
2026-02-10,38,7,50.67,57.25
2026-08-17,44,5,35.30,39.50
2026-01-29,58,1,119.63,129.25
2027-03-01,57,5,55.01,70.25
2026-04-03,57,7,40.17,40.50
2027-03-10,45,7,10.37,12.25
2026-11-28,51,5,96.15,111.00
2027-06-01,56,4,8.43,7.50
2027-04-22,60,5,110.43,130.00
2026-03-26,38,7,55.28,50.75
2027-02-13,47,7,44.14,43.50
2027-08-12,44,4,20.98,23.25
2027-02-12,54,6,113.24,108.00
2026-02-22,41,3,91.04,91.75
2026-05-18,130,5,111.00,131.50
2027-09-13,50,1,103.25,125.25
2026-08-13,48,4,41.16,40.75
2026-08-11,57,5,100.05,93.25
2027-05-17,36,7,47.04,59.50
2026-12-28,57,7,17.83,21.25
2027-01-17,53,1,235.27,282.50
2027-03-14,47,5,33.91,42.00
2027-09-15,57,1,197.79,182.25
2027-08-14,39,1,158.63,181.75
2026-12-07,56,7,30.05,32.50
2027-05-22,47,6,149.94,167.75
2026-02-26,49,4,32.45,33.50
2027-06-15,36,5,37.44,42.50
2026-05-30,42,1,244.42,218.25
2027-07-07,59,1,191.27,182.50
2026-11-03,59,1,191.91,173.00
2027-05-17,58,5,59.46,61.25
2027-05-11,44,2,48.25,40.50
2026-08-25,55,5,64.19,78.50
2027-03-05,43,1,180.75,193.75
2026-08-25,44,1,89.67,82.25
2027-04-22,43,5,138.23,127.00
2027-07-10,46,7,55.11,54.50
2027-07-07,42,1,170.25,190.50
2026-01-23,41,6,110.64,92.50
2026-04-25,54,5,49.17,49.25
2026-09-26,40,4,11.48,12.00
2026-10-27,51,6,58.88,50.75
2027-03-01,40,5,84.01,88.25
2026-12-30,47,7,33.17,34.50
2026-10-26,59,5,112.47,94.75
2026-01-26,53,2,52.73,51.25
2027-06-17,60,5,87.11,104.75
2026-04-28,36,4,42.07,40.25
2026-06-16,46,1,208.43,190.50
2027-02-16,57,2,50.54,54.00
2027-04-18,47,4,34.05,42.50
2027-01-13,51,4,19.24,22.00
2027-09-10,39,4,19.02,16.00
2026-08-24,46,2,67.61,66.50
2026-07-24,55,6,124.07,116.00
2026-03-30,58,6,49.92,46.50
2026-04-30,60,6,86.51,103.75
2026-05-07,35,3,85.99,74.00
2027-01-16,130,1,117.34,118.25
2026-02-02,39,2,55.93,47.25
2026-09-09,35,5,99.84,118.25
2027-07-02,58,4,31.91,38.00
2027-02-12,43,3,49.48,51.25
2026-03-02,49,0,171.55,156.00
2026-11-09,58,6,117.63,100.25
2026-08-16,52,3,74.45,63.25
2026-07-26,51,3,76.60,67.00
2027-02-12,60,3,104.80,131.25
2026-04-22,55,3,32.05,41.00
2026-06-09,55,6,107.27,103.50
2026-02-22,35,6,133.65,113.25
2026-03-01,45,5,105.71,128.75
2026-09-11,37,7,51.14,46.25
2026-10-08,53,1,103.72,108.75
2027-05-22,53,3,65.60,54.00
2026-06-09,38,6,81.80,92.75
2026-07-11,50,7,22.85,23.25
2026-06-30,44,1,209.18,208.75
2026-10-27,57,3,64.84,76.50
2026-02-20,130,6,150.10,129.75
2026-08-11,35,7,48.53,41.75
2026-11-27,42,3,106.77,93.25
2027-05-07,41,6,44.43,50.00
2027-09-14,59,2,28.35,27.00
2026-11-08,38,1,129.40,123.00
2027-05-17,53,7,49.76,57.25
2026-10-26,48,1,240.01,206.75
2026-07-25,59,1,101.79,92.50
2026-11-14,48,7,33.74,33.75
2026-09-26,51,7,28.15,27.50
2026-03-24,36,5,61.43,54.50
2026-09-03,60,7,23.09,21.25
2026-06-30,61,1,169.46,184.50
2027-06-17,43,5,100.51,121.75
2026-03-03,36,4,12.16,13.00
2027-04-02,36,7,41.18,34.25
2026-05-08,50,1,94.34,85.50
2027-09-03,52,5,124.51,104.75
2027-03-24,43,7,10.24,8.75
2027-03-16,49,7,63.06,62.50
2026-12-10,43,6,112.46,111.50
2027-07-16,130,3,32.24,28.00
2027-02-10,36,3,43.98,50.75
2027-01-28,40,6,74.36,77.75
2026-02-18,61,2,47.39,39.00
2026-04-13,35,1,87.87,73.50
2026-10-17,50,6,132.83,141.00
2026-06-15,48,3,77.23,64.75
2027-07-04,54,2,68.01,79.25
2027-03-15,45,3,53.11,47.00
2027-09-15,44,6,108.81,139.25
2026-10-31,37,2,60.71,51.00
2027-05-22,36,3,22.66,20.25
2026-10-06,58,4,12.97,15.25
2026-05-07,35,2,20.55,23.75
2027-07-15,46,3,88.72,85.00
2026-06-07,37,2,61.62,53.75
2026-07-16,50,3,112.19,100.50
2026-11-29,51,4,34.60,35.75
2026-06-10,48,7,33.14,36.25
2026-05-27,47,5,137.03,154.50
2026-06-04,44,7,50.57,61.00
2026-12-13,49,4,20.03,18.75
2026-08-14,39,4,15.14,13.75
2026-08-24,40,6,51.33,43.25
2027-01-12,41,3,52.74,45.50
2026-01-22,130,0,268.11,311.00
2026-04-12,54,2,93.35,88.25
2026-07-02,130,5,31.10,36.00
2027-07-08,130,6,135.33,137.50
2026-03-31,38,3,27.02,31.25
2026-09-16,48,6,80.98,95.75
2026-07-24,61,2,44.25,45.25
2027-02-13,53,4,24.98,20.75
2027-03-02,51,7,32.97,29.00
2026-07-24,44,3,47.17,55.25
2027-03-08,43,5,110.32,139.25
2026-03-31,49,6,137.08,145.75
2027-01-09,60,2,39.34,41.25
2027-03-21,49,2,70.32,74.25
2026-11-20,58,4,31.90,33.25
2026-02-14,58,6,158.50,194.00
2027-07-02,52,7,56.50,49.50
2027-05-16,60,6,39.18,42.25
2026-10-27,40,3,112.00,123.50
2026-05-13,39,2,80.55,81.50
2027-01-10,45,6,110.91,91.50
2026-01-26,36,2,38.58,34.25
2026-08-26,36,3,104.98,100.00
2026-04-24,39,6,135.37,117.00
2027-02-10,36,2,37.84,43.00
2027-04-15,41,6,64.60,69.00
2026-12-12,56,3,85.10,100.00
2026-01-28,60,2,30.46,30.50
2026-07-16,50,2,49.02,48.00
2026-06-12,61,4,23.63,22.50
2027-05-22,36,2,65.08,67.00
2027-03-21,49,3,106.60,99.75
2026-06-10,37,4,16.01,17.50
2027-09-14,59,3,48.29,48.75
2027-05-27,60,4,22.94,28.00
2026-03-21,130,2,22.74,26.75
2026-07-24,44,2,23.88,21.00
2027-02-07,43,7,38.53,34.75
2026-07-24,38,6,133.54,167.50
2026-12-28,40,7,36.81,34.75
2026-05-18,57,7,40.74,36.50
2027-01-07,58,7,16.74,17.75
2027-04-02,53,7,16.18,15.25
2026-09-13,61,7,32.26,29.50
2027-03-16,38,4,35.82,34.75
2026-08-16,35,2,97.68,103.75
2027-03-22,41,5,128.87,153.00
2027-09-14,42,2,92.71,107.25
2027-02-18,47,3,31.92,31.00
2026-06-15,48,2,66.73,65.50
2026-11-02,55,6,72.67,78.50
2027-02-03,44,6,92.81,110.75
2026-08-16,35,3,39.02,47.00
2026-01-20,43,6,70.32,61.00
2026-07-30,48,2,69.18,72.75
2027-05-30,41,6,121.49,131.75
2026-03-30,47,2,23.05,20.75
2026-12-07,45,4,9.21,8.25
2027-07-11,130,7,23.40,23.50
2026-10-09,45,3,71.18,69.00
2027-07-04,37,2,89.98,87.00
2027-06-19,51,4,39.26,34.75
2026-09-10,44,6,45.58,42.50
2026-11-19,48,3,45.76,38.75
2026-01-29,51,3,109.05,116.50
2027-03-16,55,4,33.03,37.75
2026-02-14,47,3,65.53,54.25
2027-09-03,61,4,20.10,22.50
2026-12-03,36,1,132.06,167.00
2027-07-12,47,1,112.94,142.00
2026-06-03,39,1,137.54,132.75
2026-07-31,40,5,40.07,43.75
2026-02-01,51,6,142.65,134.00
2026-07-18,39,1,139.28,165.50
2027-06-30,39,1,100.10,120.25
2026-02-10,43,5,130.78,124.00
2027-07-08,44,5,36.87,47.00
2027-06-05,41,1,200.08,180.25
2027-09-02,50,1,179.40,166.25
2026-04-06,60,5,31.36,31.00
2026-02-28,43,1,233.40,243.75
2026-10-21,46,5,135.74,151.75
2026-11-13,37,5,113.61,114.50
2027-01-24,45,7,56.61,70.00
2026-11-01,53,2,56.61,50.50
2027-06-30,50,5,85.22,95.75
2026-04-12,47,5,64.09,64.75
2027-09-10,44,1,125.14,137.75
2027-06-02,36,2,58.82,59.50
2026-06-04,48,2,94.94,96.00
2027-06-04,54,6,73.86,88.75
2026-05-11,54,7,52.51,47.00
2026-05-05,130,2,55.02,45.00
2027-06-08,42,4,14.39,14.75
2026-01-03,45,3,50.55,49.50
2027-06-12,37,2,75.90,72.50
2026-07-07,57,3,21.16,19.75
2026-01-11,45,0,171.54,145.00
2026-08-02,48,6,110.62,96.50
2026-10-03,40,1,178.93,188.50
2026-10-10,53,3,97.96,109.25
2026-02-18,37,5,104.93,113.25
2026-01-16,45,5,97.72,91.00
2026-12-30,41,1,136.96,132.00
2026-08-14,44,1,217.32,230.00
2026-08-06,50,1,127.93,157.00
2026-06-18,42,7,49.62,48.75
2026-03-17,51,6,54.19,49.25
2026-01-10,58,5,96.96,112.25
2027-07-19,56,7,54.09,48.50
2026-01-08,51,5,65.40,67.50
2026-07-20,57,5,113.60,96.25
2027-01-10,61,5,38.88,33.25
2027-09-01,35,3,43.95,41.25
2026-09-25,52,7,24.32,26.25
2026-01-29,35,5,104.04,97.50
2026-06-01,44,4,44.89,44.00
2026-08-08,35,4,35.71,44.00
2026-09-21,44,4,25.50,26.00
2026-08-06,51,2,32.57,29.00
2027-02-04,49,2,74.63,72.25
2026-06-03,40,2,74.30,62.50
2027-07-01,59,6,67.01,63.75
2027-06-07,59,5,125.27,126.75
2026-09-06,46,5,82.08,84.00
2027-09-10,55,5,63.80,65.75
2026-10-03,51,5,30.86,27.50
2026-12-26,38,5,36.94,39.50
2026-04-14,43,1,170.71,152.25
2027-07-25,37,1,125.29,114.00
2026-01-15,53,3,62.55,58.25
2027-06-20,50,4,19.82,20.50
2027-06-24,52,1,206.12,196.50
2026-09-01,58,5,47.42,54.75
2027-02-22,51,1,232.55,280.25
2026-03-02,61,5,62.55,74.00
2026-04-08,56,1,85.64,106.75
2026-07-12,52,1,93.99,84.75
2026-03-14,58,1,214.57,187.50
2027-03-05,38,6,110.85,112.75
2026-01-04,60,1,84.79,75.75
2027-01-30,60,1,111.83,97.25
2027-02-02,53,4,9.10,10.25
2026-02-17,41,7,44.21,52.75
2027-03-27,43,1,167.95,180.75
2026-10-01,44,5,92.66,86.50
2026-12-16,60,1,117.98,121.50
2027-01-19,38,6,75.14,95.50
2027-03-02,45,1,129.90,146.00
2026-01-02,53,1,121.59,113.00
2026-11-15,39,7,33.75,31.25
2027-05-28,58,5,98.63,105.00
2026-04-16,61,5,47.02,55.25
2026-01-25,56,4,24.01,20.00
2026-03-25,45,6,122.46,133.25
2027-04-09,43,3,80.56,74.75
2026-02-09,45,6,49.84,44.25
2026-08-29,53,6,120.53,112.75
2026-01-15,36,2,59.14,60.25
2026-05-30,37,4,24.03,24.50
2027-06-26,37,4,46.61,59.00
2027-03-26,45,2,76.23,76.00
2026-10-05,59,6,100.58,95.00
2027-08-01,44,6,151.57,145.25
2026-07-05,50,3,90.29,112.00
2027-05-06,41,5,81.90,82.00
2026-01-26,36,3,79.72,66.50
2026-08-05,35,3,20.26,21.75
2026-10-26,37,7,16.07,14.00
2027-08-29,42,7,46.42,40.00
2027-08-09,40,7,55.10,50.75
2026-08-02,42,7,31.63,37.00
2027-03-21,56,1,212.11,180.75
2026-12-02,49,6,96.34,99.75
2027-07-29,57,7,49.31,45.50
2026-06-30,55,5,88.03,77.00
2026-11-27,49,1,232.99,208.00
2026-08-24,53,1,207.35,213.50
2026-07-02,57,7,62.42,75.00
2027-05-30,54,1,227.25,225.00
2026-11-30,42,4,17.04,15.00
2027-06-23,54,2,40.37,37.75
2027-07-18,35,3,104.23,126.00
2027-09-01,52,2,26.28,30.25
2026-12-29,54,6,132.25,142.00
2026-04-07,41,3,71.32,66.25
2026-03-15,56,0,335.20,330.25
2026-04-19,49,3,81.82,90.75
2027-09-15,52,4,32.13,31.75
2026-09-06,35,1,219.34,205.75
2027-05-10,45,2,29.81,29.75
2027-02-25,50,3,105.95,134.75
2027-04-01,43,6,99.34,93.25
2027-01-29,45,3,84.70,74.00
2026-12-05,54,5,56.58,55.00
2027-09-07,39,2,50.42,63.50
2026-04-11,130,1,259.61,304.50
2026-08-21,59,4,33.61,42.25
2026-01-31,43,4,25.37,22.75
2027-05-28,47,1,139.81,132.50
2027-04-15,60,7,53.66,58.75
2026-01-10,53,7,43.58,45.75
2026-12-25,40,4,15.06,13.00
2026-09-17,53,2,24.32,26.50
2026-10-15,59,5,46.90,48.25
2027-09-04,57,1,229.67,235.50
2027-05-05,56,1,141.52,165.75
2027-01-04,40,5,73.89,67.50
2026-01-18,52,5,133.79,151.00
2026-09-21,38,7,14.55,16.75
2026-06-07,59,7,33.85,38.00
2026-09-04,40,4,46.47,53.00
2026-03-25,47,7,61.99,62.50
2027-05-26,46,7,45.83,43.75
2026-08-19,46,7,58.07,56.00
2026-01-09,60,6,139.45,121.75
2026-03-30,47,3,39.60,46.75
2026-02-26,130,1,230.06,202.00
2027-03-09,58,3,107.80,109.50
2027-03-01,47,2,86.92,80.50
2026-04-17,44,4,31.81,34.25
2026-10-20,45,2,73.74,65.00
2027-06-10,47,3,93.64,78.50
2027-06-04,60,3,88.65,77.50
2027-08-31,54,5,114.19,96.00
2026-08-29,42,2,27.55,31.75
2026-03-21,39,4,34.19,40.75
2026-09-07,55,6,51.28,50.00
2027-05-23,52,3,54.51,56.50
2026-01-13,40,6,85.78,79.00
2027-05-02,51,2,34.29,35.00
2026-10-30,57,4,24.85,24.00
2027-06-04,43,2,67.15,55.00
2027-09-07,56,3,44.75,51.75
2026-08-14,130,3,53.54,51.75
2026-05-10,61,6,138.51,140.00
2026-06-23,52,5,74.56,76.75
2027-08-21,48,7,41.47,49.50
2026-10-07,54,1,184.67,218.25
2026-06-25,130,7,35.01,44.25
2026-02-05,43,0,343.58,298.00
2026-03-14,35,5,122.26,101.50
2027-08-05,47,2,58.87,55.25
2026-09-25,58,6,53.00,65.75
2027-09-12,130,5,138.36,153.75
2026-01-05,52,3,67.08,68.25
2026-08-25,39,4,9.49,11.25
2026-10-21,35,1,170.10,201.50
2027-08-05,58,6,148.33,180.25
2027-09-07,50,6,58.75,53.25
2027-07-23,42,4,35.57,35.75
2026-09-07,61,3,69.34,80.50
2027-06-25,61,2,27.43,26.00
2026-01-05,58,0,340.55,389.00
2026-01-21,36,7,38.33,48.25
2026-11-24,49,7,62.92,72.75
2026-06-20,47,6,151.47,158.25
2026-11-22,42,7,58.02,62.75
2027-05-08,49,6,109.44,111.75
2026-09-07,44,2,26.99,22.50
2027-09-02,56,7,54.09,62.50
2026-10-23,56,7,19.64,24.25
2026-05-11,60,4,12.49,13.25
2026-12-27,36,2,55.22,61.75
2027-05-29,56,2,94.98,97.00
2026-01-17,60,3,41.98,42.25
2026-07-25,54,4,45.21,40.75
2026-03-04,35,4,21.52,23.50
2027-06-21,58,6,75.93,71.00
2027-01-21,45,4,42.95,37.00
2026-10-31,37,3,106.15,88.25
2026-08-07,42,3,71.51,59.75
2027-07-19,130,4,19.64,21.75
2027-01-04,47,3,72.69,68.50
2026-11-30,42,6,62.72,73.50
2026-11-07,40,2,62.75,64.00
2026-08-04,55,4,8.44,9.25
2026-08-11,39,2,93.07,93.25
2026-02-19,52,3,48.56,50.00
2027-06-22,57,4,10.79,9.75
2026-12-02,38,2,34.14,33.75
2026-03-21,43,0,198.32,242.00
2027-03-09,41,2,85.11,85.25
2026-02-02,130,0,193.78,224.50
2027-03-24,49,6,38.26,36.75
2026-05-22,37,7,62.80,52.25
2026-07-25,48,7,40.54,46.25
2027-02-25,38,7,12.41,10.75
2026-08-21,53,7,45.84,51.25
2027-03-25,48,4,38.92,34.00
2027-03-29,56,7,55.40,48.75
2026-05-24,50,4,8.34,7.50
2027-08-26,48,3,111.78,100.25
2027-04-10,51,3,67.21,63.00
2026-03-17,59,4,41.30,36.00
2026-01-30,56,0,125.43,105.75
2027-06-21,47,2,66.93,79.00
2026-11-02,44,3,89.21,96.25
2027-02-23,60,2,74.42,77.00
2026-05-22,41,3,33.75,30.00
2026-10-08,40,6,31.77,34.25
2027-08-21,54,4,30.88,28.75
2026-03-26,39,0,173.23,167.25
2026-04-07,35,6,143.67,127.25
2026-05-05,39,4,16.09,20.00
2026-11-28,35,4,40.91,51.50
2026-04-29,52,4,34.27,38.75
2026-05-08,43,2,89.85,95.25
2027-05-31,46,3,71.89,71.50
2026-02-19,58,0,168.07,209.50
2026-04-01,54,3,22.55,21.50
2026-05-01,59,4,22.24,25.25
2027-02-06,56,2,65.50,81.50
2027-08-28,55,3,56.79,58.75
2027-03-21,130,7,37.47,33.75
2026-07-11,37,3,38.27,43.00
2026-02-12,45,7,14.66,12.00
2027-08-22,61,5,120.38,120.00
2026-08-19,40,1,121.91,130.75
2027-01-23,51,5,93.62,100.75
2026-02-23,56,1,240.19,222.50
2026-06-29,39,5,79.18,70.50
2027-03-04,58,7,8.94,7.25
2026-11-22,53,1,128.05,137.00
2026-12-23,38,1,130.58,141.75
2027-01-31,45,5,119.66,140.00
2026-04-19,50,5,57.93,70.75
2027-06-10,37,1,218.22,228.25
2026-08-04,38,6,157.72,169.00
2026-05-22,42,5,40.43,48.25
2026-04-27,61,5,53.31,54.50
2026-08-31,59,5,59.28,60.50
2026-09-19,59,1,236.17,228.75
2027-01-23,40,1,243.82,226.25
2026-09-19,42,1,154.32,164.00
2027-04-28,47,5,45.32,53.00
2027-01-19,55,4,45.31,39.50
2026-06-27,39,3,35.96,38.50
2027-07-18,52,2,33.37,32.25
2026-02-08,43,2,36.57,35.25
2026-12-01,58,4,39.52,50.25
2027-01-30,36,3,34.60,39.75
2026-07-07,42,4,45.19,57.50
2027-01-22,53,6,159.51,201.00
2027-06-07,54,7,19.85,20.50
2027-09-14,35,5,87.81,75.00
2027-07-31,42,2,40.01,41.00
2026-02-15,130,1,102.68,105.25
2026-05-02,56,2,53.07,43.75
2026-03-07,52,7,59.22,60.75
2027-02-16,40,3,28.02,27.00
2026-10-13,59,3,113.92,96.25
2026-01-20,43,4,15.23,14.25
2026-02-25,45,0,186.16,193.00
2027-03-20,51,5,132.13,136.75
2026-05-17,41,7,21.01,22.00
2026-01-24,45,1,105.35,104.50
2026-01-14,56,4,21.89,25.25
2027-05-06,58,5,63.15,78.25
2027-05-21,56,4,29.11,25.25
2026-09-18,44,2,66.11,56.75
2026-09-07,40,7,34.07,28.00
2026-09-11,48,1,231.11,259.00
2026-04-19,56,1,246.29,247.50
2027-04-03,49,5,107.85,98.50
2027-03-03,53,1,247.86,288.75
2027-04-04,43,7,44.92,40.25
2027-06-11,39,5,84.82,97.75
2026-12-31,60,5,38.44,43.50
2026-03-30,41,4,9.02,10.00
2026-05-29,61,3,97.73,94.50
2027-05-18,39,3,30.25,26.75
2027-04-19,130,5,50.90,61.25
2027-08-18,54,2,79.52,72.00
2027-06-04,130,4,11.84,10.00
2027-03-09,41,3,34.13,36.50
2026-05-13,50,6,90.02,111.50
2027-05-07,58,4,42.71,49.25
2026-01-15,60,1,102.37,85.50
2027-05-17,47,1,93.76,79.00
2026-04-19,39,1,209.11,188.75
2026-12-17,45,5,108.36,124.00
2026-11-14,53,5,83.84,104.25
2027-02-09,38,5,112.45,118.75
2026-01-28,53,5,31.98,37.75
2026-11-16,55,7,14.68,18.00
2027-08-26,47,1,86.21,97.50
2026-05-22,59,5,38.43,49.25
2026-08-19,57,1,219.80,204.00
2026-03-13,56,7,52.84,48.00
2027-02-25,60,5,86.14,99.75
2026-01-28,36,5,73.30,65.25
2026-05-28,52,1,183.62,177.50
2026-01-23,37,1,208.85,200.25
2026-01-26,47,6,146.39,160.75
2026-07-29,50,5,38.13,45.50
2027-02-19,51,7,16.60,20.25
2026-08-05,42,1,182.83,230.50
2027-04-29,41,7,56.37,48.00
2026-08-15,38,4,20.01,23.75
2026-01-12,49,4,22.69,24.00
2026-04-13,46,5,108.75,91.00
2027-02-17,49,5,119.17,147.00
2027-02-01,56,7,25.86,29.50
2026-12-19,53,4,47.36,40.75
2027-02-16,51,6,85.16,87.25
2027-03-22,53,7,16.28,17.50
2027-07-08,56,7,31.30,31.00
2027-07-20,52,5,68.83,57.75
2026-08-22,50,6,112.65,95.50
2027-04-06,39,4,21.56,25.50
2026-10-13,42,2,58.60,53.50
2026-02-26,61,0,141.04,116.00
2026-08-18,42,2,93.41,78.50
2026-06-27,56,2,73.45,91.75
2027-09-06,59,4,13.46,11.50
2026-05-19,54,6,78.83,73.50
2026-06-21,52,3,55.53,65.75
2027-05-09,54,2,57.92,59.25
2027-06-18,41,3,116.71,116.50
2026-11-27,42,2,40.81,41.00
2026-06-27,39,2,69.18,87.25
2026-07-30,48,3,107.30,101.75
2027-04-14,39,2,98.43,87.00
2026-05-21,44,6,118.78,148.50
2027-07-16,130,2,74.22,62.50
2026-06-29,46,3,45.52,47.75
2026-04-26,46,6,133.52,152.50
2026-11-13,55,6,144.88,119.00
2026-11-13,61,2,89.74,78.75
2026-07-22,48,6,49.81,52.50
2026-07-21,130,1,179.78,150.75
2027-08-13,35,6,125.00,123.00
2026-04-20,59,6,39.47,39.75
2026-02-22,41,2,99.88,111.00
2027-03-31,58,2,24.27,20.50
2026-09-12,40,2,97.40,116.25
2026-11-14,36,5,101.52,88.00
2026-10-20,61,1,176.51,180.00
2026-10-28,38,1,232.57,237.75
2026-03-15,46,7,8.60,10.25
2027-03-28,45,5,57.78,54.75
2026-02-17,52,1,146.29,168.00
2027-01-23,57,1,193.47,159.50
2026-02-14,41,4,42.77,50.75
2027-06-12,37,3,46.04,46.50
2027-01-22,36,6,104.75,124.00
2027-03-26,130,3,55.32,47.50
2026-01-24,52,0,382.95,355.25
2026-09-22,35,6,68.64,74.00
2026-05-27,54,3,75.26,75.25
2026-10-07,55,3,100.13,104.25
2026-02-20,45,4,47.62,42.50
2027-08-20,54,5,135.78,162.50
2026-05-19,37,6,126.16,105.25
2027-02-01,45,4,35.21,36.25
2027-04-06,130,2,31.81,33.00
2026-09-10,50,2,84.71,106.50
2026-09-12,57,2,30.47,25.50
2026-10-21,36,3,76.96,76.25
2027-07-18,35,2,92.67,113.25
2027-02-26,43,4,32.52,28.00
2026-08-07,61,4,8.46,8.25
2026-12-15,55,5,66.44,58.25
2026-10-10,38,4,39.08,35.00
2026-01-30,55,7,58.76,50.75
2026-02-11,37,7,16.81,16.75
2026-11-13,44,2,91.77,91.25
2027-04-16,45,1,136.97,119.00
2026-01-12,43,7,43.48,41.75
2026-11-16,38,7,21.77,21.75
2027-08-07,47,5,57.07,48.25
2027-08-08,41,7,33.68,29.50
2027-06-05,47,7,26.54,31.25
2027-04-23,58,2,47.10,51.25
2027-03-04,47,4,37.83,48.25
2027-06-15,43,2,28.57,25.50
2026-06-05,39,3,62.59,63.50
2026-09-15,57,4,43.40,36.25
2027-06-13,47,4,23.98,25.00
2026-06-21,35,3,64.02,76.00
2026-05-21,61,6,75.25,62.50
2026-03-01,52,2,23.55,20.75
2027-07-12,42,6,65.33,61.75
2027-03-02,55,3,72.49,79.75
2027-08-24,35,4,36.72,40.50
2026-03-18,56,3,49.66,41.00
2027-03-12,58,4,19.10,20.00
2026-04-26,35,2,87.28,80.50
2026-01-22,39,2,52.09,60.75
2026-01-22,56,2,39.48,46.00
2026-03-24,60,2,58.49,59.50
2026-08-05,52,2,22.21,19.00
2026-05-25,41,4,38.09,40.25
2026-02-12,51,4,11.50,11.75
2027-02-01,60,3,82.76,87.50
2027-05-21,39,4,25.68,29.25
2026-12-16,36,3,35.66,43.25
2026-08-15,55,4,14.29,15.75
2026-12-11,42,4,42.96,40.50
2027-07-16,39,4,30.38,28.00
2027-06-24,45,2,70.24,88.00
2027-04-20,54,4,32.02,32.75
2027-08-19,39,6,122.61,146.00
2027-02-24,45,6,94.54,119.75
2026-06-19,130,3,82.45,95.50
2027-01-08,38,6,100.25,114.50
2026-03-14,47,7,17.66,19.75
2026-12-17,57,7,45.00,38.50
2026-04-14,49,7,60.56,71.75
2026-05-17,58,7,11.85,10.00
2027-05-25,41,1,178.44,217.25
2027-09-08,55,2,73.49,79.00
2027-07-20,35,5,123.20,151.25
2027-08-16,58,4,40.65,47.50
2027-04-12,43,4,17.83,17.25
2026-05-09,59,2,85.66,76.75
2026-03-16,43,4,32.83,32.25
2026-08-30,50,3,75.03,77.00
2026-02-14,47,2,88.62,86.00
2027-03-15,45,2,34.81,33.00
2026-03-20,46,3,108.69,134.50
2027-02-24,51,3,100.71,103.50
2026-11-19,48,2,86.76,98.75
2027-05-08,130,1,88.10,75.00
2026-04-26,52,2,55.47,61.75
2026-03-29,54,0,215.53,196.00
2027-03-07,58,1,182.37,169.50
2027-06-07,37,7,16.40,16.25
2026-06-29,59,7,28.93,32.50
2026-06-09,44,2,68.73,65.00
2027-03-27,53,3,51.81,56.25
2026-09-15,40,4,39.08,48.50
